"abspos","chromosome_name","start_position","end_position","ensembl_gene_id","hgnc_symbol","band"
2691644620,19,37217926,37248738,"ENSG00000188283","ZNF383","q13.12"
2691670011,19,37251912,37265535,"ENSG00000226686","AC012309.5","q13.12"
2691680016,19,37265939,37271518,"ENSG00000267605","CTD-3220F14.1","q13.12"
2691752389,19,37312837,37369365,"ENSG00000181666","HKR1","q13.12"
2691726532,19,37314868,37315620,"ENSG00000276846","CTD-3220F14.3","q13.12"
2691748777,19,37337236,37337743,"ENSG00000267682","CTD-3220F14.2","q13.12"
2691793351,19,37371061,37393066,"ENSG00000189164","ZNF527","q13.12"
2691813913,19,37401404,37403846,"ENSG00000279936","CTD-2086O20.1","q13.12"
2691851503,19,37411155,37469275,"ENSG00000196437","ZNF569","q13.12"
2691889406,19,37467585,37488652,"ENSG00000171827","ZNF570","q13.12"
2691913390,19,37497159,37507046,"ENSG00000266916","CTD-3064H18.1","q13.12"
2691915473,19,37503906,37504465,"ENSG00000267115","CTD-3064H18.2","q13.12"
2691939138,19,37506939,37548762,"ENSG00000188227","ZNF793","q13.12"
2691958608,19,37545470,37549171,"ENSG00000180458","CTD-3064H18.4","q13.12"
2691979419,19,37548914,37587348,"ENSG00000267470","CTD-3064H18.6","q13.12"
2691994039,19,37551406,37614097,"ENSG00000171817","ZNF540","q13.12"
2691986074,19,37554782,37594790,"ENSG00000180479","ZNF571","q13.12"
2692064331,19,37613749,37692337,"ENSG00000120784","ZFP30","q13.12"
2692091324,19,37667751,37692322,"ENSG00000196381","ZNF781","q13.12"
2692115814,19,37689865,37719188,"ENSG00000267552","CTD-2528L19.4","q13.12"
2692104710,19,37693280,37693564,"ENSG00000267319","CTD-2528L19.3","q13.12"
2692119364,19,37696363,37719790,"ENSG00000198182","ZNF607","q13.12"
2692140902,19,37728586,37730643,"ENSG00000267152","CTD-2528L19.6","q13.12"
2692187854,19,37735833,37817300,"ENSG00000189144","ZNF573","q13.13"
2692197563,19,37779686,37792865,"ENSG00000267422","CTD-2554C21.1","q13.12"
2692236047,19,37817359,37832160,"ENSG00000267640","CTD-2554C21.2","q13.13"
2692250756,19,37823722,37855215,"ENSG00000225868","AC016582.2","q13.13"
2692307038,19,37884823,37906677,"ENSG00000171804","WDR87","q13.13"
2692469088,19,37907228,38208372,"ENSG00000105738","SIPA1L3","q13.13"
2692375609,19,37963853,37964790,"ENSG00000268051","CTC-244M17.1","q13.13"
2692520304,19,38108500,38109533,"ENSG00000268764","CTC-450M9.1","q13.13"
2692596608,19,38184376,38186265,"ENSG00000269653","CTB-102L5.7","q13.13"
2692611673,19,38199836,38200934,"ENSG00000268499","CTB-102L5.8","q13.13"
2692611671,19,38200234,38200532,"ENSG00000275132","RN7SL663P","q13.2"
2692631648,19,38211006,38229714,"ENSG00000011332","DPF1","q13.2"
2692679612,19,38244035,38292614,"ENSG00000167642","SPINT2","q13.2"
2692665202,19,38251237,38256591,"ENSG00000167641","PPP1R14A","q13.2"
2692708318,19,38289151,38304910,"ENSG00000267748","CTB-102L5.4","q13.2"
2692715873,19,38304161,38305009,"ENSG00000167644","C19orf33","q13.2"
2692722476,19,38305104,38317273,"ENSG00000167645","YIF1B","q13.2"
2692737248,19,38319844,38332076,"ENSG00000099337","KCNK6","q13.2"
2692764647,19,38335775,38370943,"ENSG00000099338","CATSPERG","q13.2"
2692773427,19,38361795,38362484,"ENSG00000266963","AC005625.1","q13.2"
2692790468,19,38374536,38383824,"ENSG00000099341","PSMD8","q13.2"
2692797461,19,38384265,38388082,"ENSG00000179168","GGN","q13.2"
2692797428,19,38385522,38386759,"ENSG00000267090","AC005789.9","q13.2"
2692805292,19,38388421,38399587,"ENSG00000188766","SPRED3","q13.2"
2692817399,19,38403135,38409088,"ENSG00000130244","FAM98C","q13.2"
2692828966,19,38409051,38426305,"ENSG00000171777","RASGRP4","q13.2"
2692921919,19,38433699,38587564,"ENSG00000196218","RYR1","q13.2"
2692939042,19,38526954,38528555,"ENSG00000269445","AC067969.1","q13.2"
2692947610,19,38535517,38537128,"ENSG00000268055","AC067969.2","q13.2"
2693014549,19,38587641,38618882,"ENSG00000104814","MAP4K1","q13.2"
2693010308,19,38596346,38601694,"ENSG00000267291","CTB-186G2.1","q13.2"
2693039306,19,38619082,38636955,"ENSG00000178982","EIF3K","q13.2"
2693100904,19,38647649,38731583,"ENSG00000130402","ACTN4","q13.2"
2693100027,19,38683873,38693606,"ENSG00000267375","CTB-186G2.4","q13.2"
2693161333,19,38730187,38769904,"ENSG00000182472","CAPN12","q13.2"
2693150361,19,38738284,38739863,"ENSG00000267892","CTD-2540F13.2","q13.2"
2693183519,19,38770971,38773492,"ENSG00000205076","LGALS7","q13.2"
2693201768,19,38789211,38791749,"ENSG00000178934","LGALS7B","q13.2"
2693208343,19,38797002,38797109,"ENSG00000207296","RNU6-140P","q13.2"
2693218805,19,38801671,38813364,"ENSG00000171747","LGALS4","q13.2"
2693235001,19,38815422,38832005,"ENSG00000104823","ECH1","q13.2"
2693240112,19,38817471,38840178,"ENSG00000268083","AC104534.3","q13.2"
2693232982,19,38820166,38823223,"ENSG00000268756","AC104534.2","q13.2"
2693255655,19,38836388,38852347,"ENSG00000104824","HNRNPL","q13.2"
2693256402,19,38844729,38845499,"ENSG00000269688","AC008982.2","q13.2"
2693284344,19,38867834,38878279,"ENSG00000187994","RINL","q13.2"
2693283249,19,38870159,38873763,"ENSG00000269050","CTC-360G5.6","q13.2"
2693300496,19,38878555,38899862,"ENSG00000068903","SIRT2","q13.2"
2693315584,19,38899700,38908893,"ENSG00000104825","NFKBIB","q13.2"
2693321857,19,38908980,38912158,"ENSG00000262484","CCER2","q13.2"
2693334369,19,38915266,38930896,"ENSG00000104835","SARS2","q13.2"
2693343917,19,38915404,38949855,"ENSG00000269547","CTC-360G5.8","q13.2"
2693343143,19,38930548,38933162,"ENSG00000128626","MRPS12","q13.2"
2693348252,19,38935297,38938632,"ENSG00000269486","CTC-360G5.9","q13.2"
2693369943,19,38941401,38975910,"ENSG00000269190","FBXO17","q13.2"
2693423037,19,38990714,39032785,"ENSG00000161243","FBXO27","q13.2"
2693442167,19,39030436,39031323,"ENSG00000267992","CTB-189B5.3","q13.2"
2693508991,19,39083913,39111493,"ENSG00000183760","ACP7","q13.2"
2693565581,19,39125770,39182816,"ENSG00000130669","PAK4","q13.2"
2693546960,19,39134882,39136463,"ENSG00000269172","CTC-218B8.3","q13.2"
2693610710,19,39196961,39201884,"ENSG00000188505","NCCRP1","q13.2"
2693614836,19,39202831,39204266,"ENSG00000179751","SYCN","q13.2"
2693648151,19,39236433,39237293,"ENSG00000268510","IFNL3P1","q13.2"
2693655629,19,39243553,39245129,"ENSG00000197110","IFNL3","q13.2"
2693658873,19,39246314,39248856,"ENSG00000272395","IFNL4","q13.2"
2693666380,19,39254916,39255269,"ENSG00000213926","MSRB1P1","q13.2"
2693676387,19,39264382,39265817,"ENSG00000272311","CTC-246B18.12","q13.2"
2693680591,19,39268514,39270092,"ENSG00000183709","IFNL2","q13.2"
2693708787,19,39296325,39298673,"ENSG00000182393","IFNL1","q13.2"
2693722240,19,39306568,39315336,"ENSG00000128011","LRFN1","q13.2"
2693729042,19,39314651,39320858,"ENSG00000268262","CTC-246B18.8","q13.2"
2693746650,19,39328353,39342372,"ENSG00000130755","GMFG","q13.2"
2693753147,19,39341773,39341945,"ENSG00000269246","CTC-246B18.10","q13.2"
2693775341,19,39342396,39385710,"ENSG00000179134","SAMD4B","q13.2"
2693780588,19,39369153,39369448,"ENSG00000241983","RN7SL566P","q13.2"
2693799811,19,39385852,39391195,"ENSG00000006712","PAF1","q13.2"
2693807258,19,39391303,39400637,"ENSG00000063322","MED29","q13.2"
2693819400,19,39406813,39409412,"ENSG00000128016","ZFP36","q13.2"
2693820938,19,39409623,39409678,"ENSG00000266559","MIR4530","q13.2"
2693831788,19,39412585,39428415,"ENSG00000090924","PLEKHG2","q13.2"
2693845865,19,39433207,39435948,"ENSG00000105193","RPS16","q13.2"
2693867701,19,39436156,39476670,"ENSG00000196235","SUPT5H","q13.2"
2693898386,19,39480412,39493785,"ENSG00000105197","TIMM50","q13.2"
2693914976,19,39498895,39508481,"ENSG00000090932","DLL3","q13.2"
2693929187,19,39515113,39520686,"ENSG00000186838","SELV","q13.2"
2693943210,19,39530990,39532854,"ENSG00000176401","EID2B","q13.2"
2693944705,19,39532412,39534422,"ENSG00000269792","CTB-60E11.9","q13.2"
2693946030,19,39534463,39535021,"ENSG00000269584","TDGF1P7","q13.2"
2693950807,19,39538705,39540333,"ENSG00000176396","EID2","q13.2"
2693965483,19,39553034,39555356,"ENSG00000269588","CTB-60E11.11","q13.2"
2693996553,19,39584042,39586489,"ENSG00000269188","CTB-60E11.12","q13.2"
2694000328,19,39588955,39589125,"ENSG00000244253","RPS29P24","q13.2"
2694002354,19,39590981,39591151,"ENSG00000243581","RPS29P25","q13.2"
2694009205,19,39597832,39598002,"ENSG00000239320","RPS29P26","q13.2"
2694016276,19,39602501,39607476,"ENSG00000105198","LGALS13","q13.2"
2694042661,19,39631300,39631446,"ENSG00000269519","AC005176.1","q13.2"
2694051831,19,39638685,39642401,"ENSG00000268153","AC005176.2","q13.2"
2694055845,19,39644502,39644612,"ENSG00000268243","AC005176.3","q13.2"
2694069558,19,39655894,39660647,"ENSG00000249861","LGALS16","q13.2"
2694094161,19,39679374,39686373,"ENSG00000226025","LGALS17A","q13.2"
2694101198,19,39685244,39694577,"ENSG00000269460","AC093063.3","q13.2"
2694106379,19,39693925,39696258,"ENSG00000268088","AC093063.2","q13.2"
2694109276,19,39697904,39698073,"ENSG00000240320","AC006133.3","q13.2"
2694118163,19,39704306,39709444,"ENSG00000006659","LGALS14","q13.2"
2694137690,19,39726030,39726775,"ENSG00000278813","AC006133.7","q13.2"
2694145927,19,39731250,39738028,"ENSG00000105205","CLC","q13.2"
2694192669,19,39776595,39786167,"ENSG00000213921","LEUTX","q13.2"
2694224551,19,39812972,39813555,"ENSG00000276445","LLNLR-268E12.1","q13.2"
2694241063,19,39825350,39834201,"ENSG00000105204","DYRK1B","q13.2"
2694241047,19,39829716,39829802,"ENSG00000277759","MIR6719","q13.2"
2694251724,19,39834458,39846414,"ENSG00000105202","FBL","q13.2"
2694310262,19,39863323,39934626,"ENSG00000275395","FCGBP","q13.2"
2694354747,19,39943239,39943680,"ENSG00000187534","CTC-471F3.4","q13.2"
2694387511,19,39971005,39981441,"ENSG00000013275","PSMC4","q13.2"
2694413875,19,39984134,40021041,"ENSG00000187187","ZNF546","q13.2"
2694435731,19,40023384,40025502,"ENSG00000269069","CTC-471F3.5","q13.2"
2694453522,19,40028260,40056209,"ENSG00000128000","ZNF780B","q13.2"
2694481129,19,40048757,40090925,"ENSG00000269749","AC005614.5","q13.2"
2694491333,19,40069152,40090938,"ENSG00000197782","ZNF780A","q13.2"
2694503868,19,40090754,40094406,"ENSG00000269296","AC005614.3","q13.2"
2694533027,19,40121311,40122168,"ENSG00000230086","VN1R96P","q13.2"
2694614947,19,40191744,40215575,"ENSG00000130758","MAP3K10","q13.2"
2694628516,19,40216058,40218399,"ENSG00000174521","TTC9B","q13.2"
2694635740,19,40222208,40226697,"ENSG00000105219","CNTD2","q13.2"
2694669214,19,40230317,40285536,"ENSG00000105221","AKT2","q13.2"
2694685772,19,40273489,40275479,"ENSG00000205041","CTC-425O23.2","q13.2"
2694693880,19,40282543,40282641,"ENSG00000207631","MIR641","q13.2"
2694710819,19,40299478,40299584,"ENSG00000206674","RNU6-945P","q13.2"
2694745319,19,40319536,40348527,"ENSG00000160392","C19orf47","q13.2"
2694775735,19,40348456,40380439,"ENSG00000105223","PLD3","q13.2"
2694769512,19,40355842,40360606,"ENSG00000279759","CTC-425O23.5","q13.2"
2694781164,19,40369846,40369907,"ENSG00000275652","MIR6796","q13.2"
2694796017,19,40379271,40390187,"ENSG00000160396","HIPK4","q13.2"
2694814855,19,40393768,40413366,"ENSG00000105227","PRX","q13.2"
2694835096,19,40421592,40426025,"ENSG00000197019","SERTAD1","q13.2"
2694837696,19,40426115,40426702,"ENSG00000277453","CTC-492K19.7","q13.2"
2694854062,19,40440844,40444705,"ENSG00000167565","SERTAD3","q13.2"
2694855049,19,40443436,40444087,"ENSG00000268366","CTC-492K19.4","q13.2"
2694868090,19,40447765,40465840,"ENSG00000090013","BLVRB","q13.2"
2694932640,19,40466241,40576464,"ENSG00000160460","SPTBN4","q13.2"
2694995413,19,40576851,40591399,"ENSG00000160410","SHKBP1","q13.2"
2695022638,19,40592883,40629818,"ENSG00000090006","LTBP4","q13.2"
2695089726,19,40665905,40690972,"ENSG00000105245","NUMBL","q13.2"
2695116156,19,40691529,40718207,"ENSG00000123815","ADCK4","q13.2"
2695119397,19,40708055,40708163,"ENSG00000223284","RNU6-195P","q13.2"
2695140269,19,40717103,40740860,"ENSG00000086544","ITPKC","q13.2"
2695157492,19,40740856,40751553,"ENSG00000188493","C19orf54","q13.2"
2695169301,19,40750637,40765389,"ENSG00000077312","SNRPA","q13.2"
2695185857,19,40771648,40777490,"ENSG00000261857","MIA","q13.2"
2695195583,19,40771648,40796943,"ENSG00000268975","MIA-RAB4B","q13.2"
2695198865,19,40778216,40796938,"ENSG00000167578","RAB4B","q13.2"
2695204618,19,40778242,40808418,"ENSG00000171570","RAB4B-EGLN2","q13.2"
2695199649,19,40779780,40796943,"ENSG00000282951","CTC-490E21.14","q13.2"
2695215002,19,40798996,40808433,"ENSG00000269858","EGLN2","q13.2"
2695261077,19,40801297,40898282,"ENSG00000268797","CTC-490E21.12","q13.2"
2695221220,19,40808474,40811390,"ENSG00000233622","CYP2T2P","q13.2"
2695233881,19,40818414,40826772,"ENSG00000237118","CYP2F1P","q13.2"
2695245503,19,40831221,40837210,"ENSG00000269843","CTC-490E21.10","q13.2"
2695252387,19,40840159,40842039,"ENSG00000279108","CTC-490E21.11","q13.2"
2695258280,19,40843538,40850447,"ENSG00000255974","CYP2A6","q13.2"
2695290383,19,40875439,40882752,"ENSG00000198077","CYP2A7","q13.2"
2695306955,19,40890826,40900508,"ENSG00000130612","CYP2G1P","q13.2"
2695320870,19,40908480,40910685,"ENSG00000198251","CTC-490E21.13","q13.2"
2695348727,19,40924219,40950660,"ENSG00000256612","CYP2B7P1","q13.2"
2695358186,19,40946347,40947450,"ENSG00000269353","AC092071.1","q13.2"
2695416112,19,40991250,41018398,"ENSG00000197408","CYP2B6","q13.2"
2695437282,19,41024268,41027720,"ENSG00000213908","CYP2A7P1","q13.2"
2695467734,19,41050449,41062444,"ENSG00000268101","CYP2G2P","q13.2"
2695485243,19,41073804,41074107,"ENSG00000271299","CTD-2356P16.6","q13.2"
2695503621,19,41088472,41096195,"ENSG00000197838","CYP2A13","q13.2"
2695532687,19,41114432,41128366,"ENSG00000197446","CYP2F1","q13.2"
2695547303,19,41134722,41137308,"ENSG00000268529","CYP2T3P","q13.2"
2695581301,19,41169861,41170166,"ENSG00000224476","RPL36P16","q13.2"
2695602366,19,41190927,41191229,"ENSG00000264423","RN7SL718P","q13.2"
2695611582,19,41193049,41207539,"ENSG00000167600","CYP2S1","q13.2"
2695651772,19,41219203,41261766,"ENSG00000167601","AXL","q13.2"
2695633026,19,41221426,41222051,"ENSG00000269652","CTD-2195B23.3","q13.2"
2695696335,19,41262496,41307598,"ENSG00000105323","HNRNPUL1","q13.2"
2695697846,19,41286424,41286693,"ENSG00000239868","RN7SL34P","q13.2"
2695739037,19,41301587,41353911,"ENSG00000105329","TGFB1","q13.2"
2695728824,19,41310189,41324883,"ENSG00000142039","CCDC97","q13.2"
2695799215,19,41350853,41425001,"ENSG00000255730","CTC-435M10.3","q13.2"
2695778785,19,41350911,41384083,"ENSG00000142046","TMEM91","q13.2"
2695770585,19,41354421,41364173,"ENSG00000123810","B9D2","q13.2"
2695785483,19,41373971,41374419,"ENSG00000277744","CTC-435M10.12","q13.2"
2695803214,19,41386374,41397479,"ENSG00000077348","EXOSC5","q13.2"
2695822520,19,41397460,41425005,"ENSG00000248098","BCKDHA","q13.2"
2695811156,19,41399372,41400365,"ENSG00000268987","CTC-435M10.10","q13.2"
2695837086,19,41425359,41426237,"ENSG00000268475","CTC-435M10.6","q13.2"
2695838332,19,41425359,41428730,"ENSG00000177191","B3GNT8","q13.2"
2695847305,19,41431318,41440717,"ENSG00000105341","ATP5SL","q13.2"
2695855249,19,41443158,41444765,"ENSG00000204978","ERICH4","q13.2"
2695888697,19,41454169,41500649,"ENSG00000267107","AC011526.1","q13.2"
2695917813,19,41506152,41506898,"ENSG00000268034","AC005795.1","q13.2"
2695932804,19,41521043,41521989,"ENSG00000269800","AC005795.2","q13.2"
2695942978,19,41531206,41532174,"ENSG00000268355","AC006129.1","q13.2"
2695947331,19,41535183,41536904,"ENSG00000270164","AC006129.4","q13.2"
2695961615,19,41545192,41555462,"ENSG00000268027","AC006129.2","q13.2"
2695979469,19,41549518,41586844,"ENSG00000007129","CEACAM21","q13.2"
2695963209,19,41551568,41552274,"ENSG00000280014","AC006129.3","q13.2"
2696014147,19,41599735,41605984,"ENSG00000239736","CEACAMP3","q13.2"
2696016794,19,41605341,41605671,"ENSG00000269266","AC005955.4","q13.2"
2696034310,19,41618971,41627074,"ENSG00000105352","CEACAM4","q13.2"
2696050022,19,41638569,41638899,"ENSG00000268997","AC005955.5","q13.2"
2696051418,19,41639659,41640602,"ENSG00000269354","AC005626.3","q13.2"
2696064107,19,41652676,41652963,"ENSG00000268582","AC005794.1","q13.2"
2696101429,19,41673307,41706976,"ENSG00000007306","CEACAM7","q13.2"
2696130479,19,41708585,41729798,"ENSG00000105388","CEACAM5","q13.2"
2696146235,19,41708612,41761282,"ENSG00000267881","AC011513.3","q13.2"
2696172880,19,41750977,41772208,"ENSG00000086548","CEACAM6","q13.2"
2696183683,19,41757898,41786893,"ENSG00000268833","AC011513.4","q13.2"
2696215283,19,41796437,41811553,"ENSG00000170956","CEACAM3","q13.2"
2696241603,19,41829692,41830938,"ENSG00000269119","AC020956.1","q13.2"
2696246106,19,41833686,41835950,"ENSG00000278239","AC020956.3","q13.2"
2696252173,19,41837074,41844697,"ENSG00000273111","LYPD4","q13.2"
2696259826,19,41844743,41852333,"ENSG00000142025","DMRTC2","q13.2"
2696277710,19,41859918,41872926,"ENSG00000105372","RPS19","q13.2"
2696280950,19,41869627,41869698,"ENSG00000276926","MIR6797","q13.2"
2696290534,19,41877120,41881372,"ENSG00000105369","CD79A","q13.2"
2696317943,19,41883161,41930150,"ENSG00000076928","ARHGEF1","q13.2"
2696329398,19,41907705,41928516,"ENSG00000268041","CTD-2575K13.6","q13.2"
2696369323,19,41956681,41959390,"ENSG00000105404","RABAC1","q13.2"
2696386843,19,41956879,41994232,"ENSG00000285505","CTD-2575K13.8","q13.2"
2696393327,19,41966582,41997497,"ENSG00000105409","ATP1A3","q13.2"
2696445197,19,41998321,42069498,"ENSG00000105737","GRIK5","q13.2"
2696486301,19,42068477,42081549,"ENSG00000105732","ZNF574","q13.2"
2696552635,19,42086110,42196585,"ENSG00000028277","POU2F2","q13.2"
2696546115,19,42132555,42137099,"ENSG00000254887","CTC-378H22.1","q13.2"
2696544767,19,42133445,42133513,"ENSG00000266226","MIR4323","q13.2"
2696566334,19,42152569,42157523,"ENSG00000259436","CTC-378H22.2","q13.2"
2696620657,19,42198598,42220140,"ENSG00000160570","DEDD2","q13.2"
2696635524,19,42220271,42228201,"ENSG00000167625","ZNF526","q13.2"
2696647693,19,42230186,42242625,"ENSG00000105723","GSK3A","q13.2"
2696656145,19,42234583,42255132,"ENSG00000268643","AC006486.9","q13.2"
2696655162,19,42242775,42244973,"ENSG00000279539","AC006486.10","q13.2"
2696662652,19,42247572,42255157,"ENSG00000105722","ERF","q13.2"
2696693455,19,42268537,42295797,"ENSG00000079432","CIC","q13.2"
2696711577,19,42297033,42303546,"ENSG00000079462","PAFAH1B3","q13.2"
2696717747,19,42302098,42310821,"ENSG00000188368","PRR19","q13.2"
2696730481,19,42313325,42325062,"ENSG00000167619","TMEM145","q13.2"
2696763477,19,42325609,42378769,"ENSG00000105429","MEGF8","q13.2"
2696762456,19,42351131,42351205,"ENSG00000277533","MIR8077","q13.2"
2696799941,19,42387019,42390287,"ENSG00000105427","CNFN","q13.2"
2696936029,19,42397128,42652355,"ENSG00000213904","CTB-50E14.6","q13.2"
2696825754,19,42401507,42427426,"ENSG00000079435","LIPE","q13.2"
2696836015,19,42424384,42425071,"ENSG00000268605","CTB-50E14.4","q13.2"
2696846956,19,42428288,42443048,"ENSG00000189377","CXCL17","q13.2"
2696884230,19,42472875,42473009,"ENSG00000253048","RNU4-60P","q13.2"
2696896683,19,42485076,42485714,"ENSG00000269374","CTB-50E14.5","q13.2"
2696945557,19,42507304,42561234,"ENSG00000079385","CEACAM1","q13.2"
2696972379,19,42560433,42561750,"ENSG00000230558","CEACAMP2","q13.2"
2696998936,19,42580241,42595055,"ENSG00000124469","CEACAM8","q13.2"
2697037911,19,42620212,42633034,"ENSG00000233681","AC004558.3","q13.2"
2697072926,19,42654200,42669076,"ENSG00000231561","CEACAMP5","q13.2"
2697081698,19,42670005,42670816,"ENSG00000243167","RPS10P28","q13.2"
2697142391,19,42721638,42740569,"ENSG00000221826","PSG3","q13.2"
2697215476,19,42752686,42855691,"ENSG00000124467","PSG8","q13.2"
2697195188,19,42781206,42786595,"ENSG00000238092","CEACAMP6","q13.2"
2697235658,19,42821863,42826878,"ENSG00000225877","AC004603.4","q13.2"
2697258831,19,42839368,42855718,"ENSG00000248257","PSG10P","q13.2"
2697284431,19,42866464,42879822,"ENSG00000231924","PSG1","q13.2"
